key,doctype,approx_size,cosmos_name,cosmos_elapsed,cosmos_size,redis_name,redis_elapsed,redis_size
28903,zipcode,200,28903,0.00705409049987793,560,28903,0.001432657241821289,200
28904,zipcode,209,28904,0.007207632064819336,569,28904,0.002198457717895508,209
28905,zipcode,205,28905,0.0066874027252197266,565,28905,0.0024373531341552734,205
28906,zipcode,205,28906,0.007116079330444336,565,28906,0.0017466545104980469,205
28909,zipcode,204,28909,0.006734371185302734,564,28909,0.007683753967285156,204
@azure/amqp-common,npm,19962,@azure/amqp-common,0.008029460906982422,20948,@azure/amqp-common,0.0022597312927246094,19962
@azure/cosmos,npm,7232,@azure/cosmos,0.007441282272338867,8423,@azure/cosmos,0.0017871856689453125,7232
@azure/cosmos-sign,npm,2781,@azure/cosmos-sign,0.009192705154418945,3369,@azure/cosmos-sign,0.0020935535430908203,2781
@azure/event-hubs,npm,6663,@azure/event-hubs,0.007481813430786133,7628,@azure/event-hubs,0.0038318634033203125,6663
@azure/ms-rest-azure-env,npm,3436,@azure/ms-rest-azure-env,0.010338544845581055,4080,@azure/ms-rest-azure-env,0.0017955303192138672,3436
@azure/ms-rest-js,npm,8545,@azure/ms-rest-js,0.007540464401245117,9876,@azure/ms-rest-js,0.0019958019256591797,8545
@azure/ms-rest-nodeauth,npm,4280,@azure/ms-rest-nodeauth,0.008742809295654297,5087,@azure/ms-rest-nodeauth,0.0016672611236572266,4280
@azure/storage-blob,npm,6977,@azure/storage-blob,0.008097410202026367,7942,@azure/storage-blob,0.0018258094787597656,6977
@babel/runtime-corejs2,npm,3353,@babel/runtime-corejs2,0.008040666580200195,4035,@babel/runtime-corejs2,0.0018990039825439453,3353
@sindresorhus/is,npm,4220,@sindresorhus/is,0.007597684860229492,5174,@sindresorhus/is,0.001743316650390625,4220
@szmarczak/http-timer,npm,3097,@szmarczak/http-timer,0.008562088012695312,3828,@szmarczak/http-timer,0.0016748905181884766,3097
@types/async-lock,npm,3267,@types/async-lock,0.0077664852142333984,3980,@types/async-lock,0.0016283988952636719,3267
@types/babel-types,npm,3785,@types/babel-types,0.007467031478881836,4595,@types/babel-types,0.0017125606536865234,3785
@types/babylon,npm,3349,@types/babylon,0.007520437240600586,4065,@types/babylon,0.0016982555389404297,3349
@types/debug,npm,3795,@types/debug,0.007692813873291016,4633,@types/debug,0.0019376277923583984,3795
@types/is-buffer,npm,2149,@types/is-buffer,0.007459163665771484,2661,@types/is-buffer,0.0015544891357421875,2149
@types/node,npm,36954,@types/node,0.008590221405029297,43669,@types/node,0.0024750232696533203,36954
@types/node-fetch,npm,4228,@types/node-fetch,0.00835871696472168,5181,@types/node-fetch,0.002180814743041992,4228
@types/tunnel,npm,2404,@types/tunnel,0.007746219635009766,2965,@types/tunnel,0.001798868179321289,2404
abbrev,npm,1917,abbrev,0.009335756301879883,2523,abbrev,0.0042438507080078125,1917
abort-controller,npm,7954,abort-controller,0.01256871223449707,8780,abort-controller,0.0018405914306640625,7954
accepts,npm,4654,accepts,0.01752638816833496,5579,accepts,0.0020227432250976562,4654
acorn,npm,6834,acorn,0.008040666580200195,8169,acorn,0.0014584064483642578,6834
acorn-node,npm,4717,acorn-node,0.007493734359741211,5561,acorn-node,0.0016605854034423828,4717
acorn-walk,npm,2149,acorn-walk,0.007569551467895508,2649,acorn-walk,0.0016918182373046875,2149
adal-node,npm,4248,adal-node,0.00771641731262207,5083,adal-node,0.0015606880187988281,4248
after,npm,2460,after,0.007532358169555664,3217,after,0.0023560523986816406,2460
ajv,npm,19350,ajv,0.008814334869384766,22753,ajv,0.002173185348510742,19350
ansi-align,npm,2474,ansi-align,0.007439374923706055,3038,ansi-align,0.001462697982788086,2474
ansi-colors,npm,4509,ansi-colors,0.00795292854309082,5586,ansi-colors,0.001539468765258789,4509
ansi-regex,npm,3018,ansi-regex,0.007946014404296875,3724,ansi-regex,0.001832723617553711,3018
ansi-styles,npm,3470,ansi-styles,0.007689714431762695,4227,ansi-styles,0.00164031982421875,3470
anymatch,npm,3422,anymatch,0.007988691329956055,4168,anymatch,0.0018084049224853516,3422
aproba,npm,2755,aproba,0.0075719356536865234,3373,aproba,0.0019512176513671875,2755
are-we-there-yet,npm,3006,are-we-there-yet,0.007835865020751953,3664,are-we-there-yet,0.002360820770263672,3006
argparse,npm,2995,argparse,0.007288217544555664,3829,argparse,0.002816915512084961,2995
array-each,npm,1505,array-each,0.006966829299926758,2137,array-each,0.0016145706176757812,1505
array-flatten,npm,3184,array-flatten,0.0075418949127197266,3851,array-flatten,0.001744985580444336,3184
array-from,npm,2115,array-from,0.007657527923583984,2747,array-from,0.0018215179443359375,2115
array-slice,npm,1889,array-slice,0.009176969528198242,2574,array-slice,0.0017685890197753906,1889
arraybuffer.slice,npm,1331,arraybuffer.slice,0.006833553314208984,1828,arraybuffer.slice,0.0015878677368164062,1331
asap,npm,2953,asap,0.007481575012207031,3665,asap,0.0016658306121826172,2953
asn1,npm,3203,asn1,0.008073091506958008,3861,asn1,0.0017955303192138672,3203
assert-plus,npm,1978,assert-plus,0.00797128677368164,2601,assert-plus,0.002021312713623047,1978
ast-transform,npm,1063,ast-transform,0.0073833465576171875,1540,ast-transform,0.0016584396362304688,1063
ast-types,npm,10710,ast-types,0.007897138595581055,12661,ast-types,0.0017600059509277344,10710
async,npm,30512,async,0.00866556167602539,36839,async,0.0026009082794189453,30512
async-limiter,npm,2560,async-limiter,0.008633852005004883,3121,async-limiter,0.001661062240600586,2560
async-lock,npm,4250,async-lock,0.007945775985717773,5072,async-lock,0.001971006393432617,4250
asynckit,npm,2005,asynckit,0.008283376693725586,2631,asynckit,0.0017020702362060547,2005
atob,npm,2637,atob,0.009172677993774414,3209,atob,0.0016841888427734375,2637
aws-sign2,npm,1213,aws-sign2,0.00678253173828125,1676,aws-sign2,0.0017077922821044922,1213
aws4,npm,4740,aws4,0.007640361785888672,5760,aws4,0.002254009246826172,4740
azure-common,npm,3696,azure-common,0.0075457096099853516,4436,azure-common,0.0014505386352539062,3696
azure-sb,npm,3260,azure-sb,0.010904312133789062,3924,azure-sb,0.001539468765258789,3260
babel-runtime,npm,10730,babel-runtime,0.007886886596679688,12815,babel-runtime,0.0018875598907470703,10730
babel-types,npm,5014,babel-types,0.007881402969360352,6105,babel-types,0.0018434524536132812,5014
babylon,npm,10890,babylon,0.007557392120361328,12953,babylon,0.002273082733154297,10890
babylon-walk,npm,1326,babylon-walk,0.00651240348815918,1842,babylon-walk,0.0015974044799804688,1326
backo2,npm,999,backo2,0.006897449493408203,1471,backo2,0.0017840862274169922,999
balanced-match,npm,1960,balanced-match,0.007824182510375977,2630,balanced-match,0.0024709701538085938,1960
base64-arraybuffer,npm,2603,base64-arraybuffer,0.007678985595703125,3177,base64-arraybuffer,0.0016505718231201172,2603
base64-js,npm,3623,base64-js,0.0072154998779296875,4376,base64-js,0.0018382072448730469,3623
base64id,npm,2193,base64id,0.0077593326568603516,2681,base64id,0.0015575885772705078,2193
basic-auth,npm,3939,basic-auth,0.007359743118286133,4733,basic-auth,0.0017344951629638672,3939
bcrypt-pbkdf,npm,1161,bcrypt-pbkdf,0.007039785385131836,1637,bcrypt-pbkdf,0.0017445087432861328,1161
better-assert,npm,1359,better-assert,0.007569074630737305,1906,better-assert,0.002045869827270508,1359
big-number,npm,2626,big-number,0.007503509521484375,3212,big-number,0.001756906509399414,2626
bignumber.js,npm,5361,bignumber.js,0.008383989334106445,6433,bignumber.js,0.0020532608032226562,5361
binary-extensions,npm,3182,binary-extensions,0.010892629623413086,3871,binary-extensions,0.0016493797302246094,3182
binary-search-bounds,npm,1878,binary-search-bounds,0.010523319244384766,2494,binary-search-bounds,0.0014526844024658203,1878
bl,npm,5249,bl,0.007719755172729492,6313,bl,0.0016977787017822266,5249
blob,npm,2372,blob,0.00829935073852539,2900,blob,0.0019352436065673828,2372
bluebird,npm,25224,bluebird,0.008773565292358398,30028,bluebird,0.002424001693725586,25224
body-parser,npm,17632,body-parser,0.00788569450378418,21187,body-parser,0.002072572708129883,17632
boxen,npm,3610,boxen,0.0077075958251953125,4393,boxen,0.0016644001007080078,3610
brace-expansion,npm,2416,brace-expansion,0.00860905647277832,3135,brace-expansion,0.003241300582885742,2416
braces,npm,4724,braces,0.008008241653442383,5710,braces,0.001817941665649414,4724
brfs,npm,5657,brfs,0.0077877044677734375,6717,brfs,0.0019767284393310547,5657
brotli,npm,1582,brotli,0.00758051872253418,2152,brotli,0.0032083988189697266,1582
browser-resolve,npm,4199,browser-resolve,0.008302688598632812,5054,browser-resolve,0.0017807483673095703,4199
browser-stdout,npm,1359,browser-stdout,0.008187532424926758,1859,browser-stdout,0.0014727115631103516,1359
browserify-optional,npm,1302,browserify-optional,0.0073130130767822266,1815,browserify-optional,0.0019271373748779297,1302
buffer,npm,7775,buffer,0.0075588226318359375,9233,buffer,0.0024232864379882812,7775
buffer-crc32,npm,1971,buffer-crc32,0.0072917938232421875,2607,buffer-crc32,0.0018756389617919922,1971
buffer-equal,npm,1265,buffer-equal,0.007433176040649414,1783,buffer-equal,0.0015795230865478516,1265
buffer-equal-constant-time,npm,1067,buffer-equal-constant-time,0.00675201416015625,1565,buffer-equal-constant-time,0.0016164779663085938,1067
buffer-from,npm,2309,buffer-from,0.007521390914916992,2832,buffer-from,0.002026796340942383,2309
buffer-writer,npm,2197,buffer-writer,0.007622718811035156,2706,buffer-writer,0.0016374588012695312,2197
bytes,npm,3630,bytes,0.009027957916259766,4393,bytes,0.0016980171203613281,3630
cacheable-request,npm,4120,cacheable-request,0.007721900939941406,4967,cacheable-request,0.005532026290893555,4120
callsite,npm,994,callsite,0.0074634552001953125,1494,callsite,0.0020301342010498047,994
camelcase,npm,3687,camelcase,0.007613182067871094,4484,camelcase,0.0020203590393066406,3687
caseless,npm,1780,caseless,0.006597042083740234,2374,caseless,0.0019338130950927734,1780
chalk,npm,21132,chalk,0.008472204208374023,25707,chalk,0.0022420883178710938,21132
character-parser,npm,3285,character-parser,0.007617950439453125,3951,character-parser,0.0018482208251953125,3285
chokidar,npm,10343,chokidar,0.009015083312988281,12421,chokidar,0.002115488052368164,10343
chownr,npm,2454,chownr,0.00747990608215332,2994,chownr,0.0017502307891845703,2454
ci-info,npm,2858,ci-info,0.0075452327728271484,3485,ci-info,0.0018811225891113281,2858
clean-css,npm,13146,clean-css,0.0074405670166015625,15597,clean-css,0.0022368431091308594,13146
cli-boxes,npm,2391,cli-boxes,0.007842779159545898,2956,cli-boxes,0.0017194747924804688,2391
cliui,npm,3617,cliui,0.007543802261352539,4474,cliui,0.0019369125366210938,3617
clone,npm,5335,clone,0.007576942443847656,6504,clone,0.0016982555389404297,5335
clone-response,npm,1772,clone-response,0.007009267807006836,2368,clone-response,0.0017600059509277344,1772
coffeescript,npm,6358,coffeescript,0.007460117340087891,7552,coffeescript,0.0017955303192138672,6358
color-convert,npm,4110,color-convert,0.007572174072265625,5011,color-convert,0.0022203922271728516,4110
color-name,npm,2397,color-name,0.00768280029296875,2935,color-name,0.0019421577453613281,2397
colors,npm,11890,colors,0.007489204406738281,14428,colors,0.002390623092651367,11890
combined-stream,npm,3279,combined-stream,0.007336616516113281,3956,combined-stream,0.0013682842254638672,3279
commander,npm,24260,commander,0.008191585540771484,29353,commander,0.0023915767669677734,24260
complex.js,npm,3545,complex.js,0.00909280776977539,4301,complex.js,0.0016074180603027344,3545
component-bind,npm,855,component-bind,0.006681203842163086,1327,component-bind,0.0017344951629638672,855
component-emitter,npm,3530,component-emitter,0.007513761520385742,4213,component-emitter,0.0036520957946777344,3530
component-inherit,npm,844,component-inherit,0.00744175910949707,1307,component-inherit,0.001998424530029297,844
concat-map,npm,1294,concat-map,0.006875276565551758,1980,concat-map,0.0017485618591308594,1294
concat-stream,npm,6063,concat-stream,0.007256746292114258,7362,concat-stream,0.0018267631530761719,6063
configstore,npm,4569,configstore,0.007323026657104492,5518,configstore,0.0014917850494384766,4569
console-control-strings,npm,1417,console-control-strings,0.006968975067138672,1922,console-control-strings,0.0016090869903564453,1417
constantinople,npm,2021,constantinople,0.007965087890625,2639,constantinople,0.019217729568481445,2021
content-disposition,npm,3442,content-disposition,0.007471323013305664,4127,content-disposition,0.0028502941131591797,3442
content-type,npm,2201,content-type,0.0074024200439453125,2847,content-type,0.0022339820861816406,2201
convert-source-map,npm,3820,convert-source-map,0.007355690002441406,4614,convert-source-map,0.0019292831420898438,3820
cookie,npm,4875,cookie,0.007061004638671875,5855,cookie,0.002228975296020508,4875
cookie-parser,npm,8007,cookie-parser,0.007319927215576172,9640,cookie-parser,0.0018088817596435547,8007
cookie-signature,npm,1873,cookie-signature,0.007496356964111328,2485,cookie-signature,0.0015146732330322266,1873
core-js,npm,11098,core-js,0.007982492446899414,13187,core-js,0.0019304752349853516,11098
core-util-is,npm,1294,core-util-is,0.007013559341430664,1830,core-util-is,0.0019214153289794922,1294
cross-spawn,npm,5346,cross-spawn,0.00719451904296875,6627,cross-spawn,0.0018658638000488281,5346
crypto-hash,npm,2697,crypto-hash,0.0076029300689697266,3302,crypto-hash,0.001516103744506836,2697
crypto-js,npm,4504,crypto-js,0.007620334625244141,5723,crypto-js,0.0019211769104003906,4504
crypto-random-string,npm,2584,crypto-random-string,0.007540225982666016,3186,crypto-random-string,0.0017006397247314453,2584
csv,npm,8125,csv,0.007451057434082031,9732,csv,0.001580953598022461,8125
csv-generate,npm,4305,csv-generate,0.00752711296081543,5125,csv-generate,0.0019295215606689453,4305
csv-parse,npm,7950,csv-parse,0.007192373275756836,9391,csv-parse,0.0018265247344970703,7950
csv-stringify,npm,5059,csv-stringify,0.007542848587036133,6014,csv-stringify,0.0018224716186523438,5059
d,npm,3246,d,0.007281064987182617,4015,d,0.0017156600952148438,3246
dashdash,npm,2875,dashdash,0.00786280632019043,3661,dashdash,0.0017514228820800781,2875
date-format,npm,2881,date-format,0.007402658462524414,3510,date-format,0.0017371177673339844,2881
date-utils,npm,3209,date-utils,0.0074710845947265625,4075,date-utils,0.0019490718841552734,3209
dateformat,npm,4413,dateformat,0.007590532302856445,5481,dateformat,0.001848459243774414,4413
debug,npm,19022,debug,0.007961511611938477,22939,debug,0.002171039581298828,19022
decamelize,npm,2907,decamelize,0.0076906681060791016,3555,decamelize,0.0018892288208007812,2907
decimal.js,npm,4708,decimal.js,0.008945465087890625,5650,decimal.js,0.0016622543334960938,4708
decompress-response,npm,2740,decompress-response,0.007531166076660156,3373,decompress-response,0.0019125938415527344,2740
deep-equal,npm,3678,deep-equal,0.00756382942199707,4620,deep-equal,0.0017883777618408203,3678
deep-extend,npm,3793,deep-extend,0.007865428924560547,4606,deep-extend,0.001996755599975586,3793
deep-is,npm,1461,deep-is,0.006803035736083984,2162,deep-is,0.0016829967498779297,1461
defer-to-connect,npm,2178,defer-to-connect,0.0071675777435302734,2670,defer-to-connect,0.0018498897552490234,2178
define-properties,npm,3407,define-properties,0.007360935211181641,4132,define-properties,0.0016887187957763672,3407
delayed-stream,npm,1624,delayed-stream,0.0069293975830078125,2182,delayed-stream,0.004929780960083008,1624
delegates,npm,1691,delegates,0.0072727203369140625,2290,delegates,0.0016374588012695312,1691
denque,npm,3768,denque,0.007801532745361328,4506,denque,0.0015866756439208984,3768
depd,npm,4033,depd,0.00948953628540039,4807,depd,0.001482248306274414,4033
destroy,npm,1533,destroy,0.0069751739501953125,2078,destroy,0.0016794204711914062,1533
detect-file,npm,1511,detect-file,0.0072290897369384766,2164,detect-file,0.0017893314361572266,1511
detect-libc,npm,1879,detect-libc,0.007391929626464844,2490,detect-libc,0.0019478797912597656,1879
dfa,npm,2443,dfa,0.007470130920410156,2976,dfa,0.002280712127685547,2443
diff,npm,6444,diff,0.00765228271484375,7696,diff,0.0016901493072509766,6444
doctypes,npm,1144,doctypes,0.006489992141723633,1622,doctypes,0.0019986629486083984,1144
dot-prop,npm,3237,dot-prop,0.0075495243072509766,3955,dot-prop,0.001965045928955078,3237
double-ended-queue,npm,1645,double-ended-queue,0.0069768428802490234,2227,double-ended-queue,0.0021419525146484375,1645
duplexer,npm,2897,duplexer,0.008073568344116211,3589,duplexer,0.0018284320831298828,2897
duplexer2,npm,1719,duplexer2,0.006752967834472656,2338,duplexer2,0.002171039581298828,1719
duplexer3,npm,1072,duplexer3,0.007068157196044922,1565,duplexer3,0.0015101432800292969,1072
ecc-jsbn,npm,2373,ecc-jsbn,0.007434844970703125,2895,ecc-jsbn,0.0016429424285888672,2373
ecdsa-sig-formatter,npm,3077,ecdsa-sig-formatter,0.007786273956298828,3710,ecdsa-sig-formatter,0.001928567886352539,3077
ee-first,npm,1792,ee-first,0.006974458694458008,2352,ee-first,0.0017757415771484375,1792
electron,npm,24300,electron,0.008284568786621094,27584,electron,0.0022492408752441406,24300
electron-download,npm,4504,electron-download,0.007645130157470703,5439,electron-download,0.002115964889526367,4504
emoji-regex,npm,3633,emoji-regex,0.0075836181640625,4362,emoji-regex,0.0019350051879882812,3633
encodeurl,npm,1803,encodeurl,0.0076177120208740234,2382,encodeurl,0.001680135726928711,1803
end-of-stream,npm,2064,end-of-stream,0.007439136505126953,2727,end-of-stream,0.0023910999298095703,2064
engine.io,npm,8145,engine.io,0.008024454116821289,9648,engine.io,0.0016596317291259766,8145
engine.io-client,npm,8090,engine.io-client,0.007513999938964844,9600,engine.io-client,0.001943826675415039,8090
engine.io-parser,npm,3732,engine.io-parser,0.0073697566986083984,4496,engine.io-parser,0.0017371177673339844,3732
env-paths,npm,2655,env-paths,0.00818324089050293,3272,env-paths,0.001638650894165039,2655
envconf,npm,1533,envconf,0.0068013668060302734,2110,envconf,0.001978635787963867,1533
es-abstract,npm,4942,es-abstract,0.007981061935424805,5947,es-abstract,0.0020241737365722656,4942
es-to-primitive,npm,3482,es-to-primitive,0.007474184036254883,4257,es-to-primitive,0.0022292137145996094,3482
es5-ext,npm,6773,es5-ext,0.007571220397949219,8176,es5-ext,0.0029947757720947266,6773
es6-iterator,npm,1809,es6-iterator,0.007709026336669922,2431,es6-iterator,0.0015993118286132812,1809
es6-map,npm,1922,es6-map,0.007703065872192383,2537,es6-map,0.001598358154296875,1922
es6-set,npm,1782,es6-set,0.0071828365325927734,2365,es6-set,0.002115011215209961,1782
es6-symbol,npm,1947,es6-symbol,0.008049488067626953,2561,es6-symbol,0.0016393661499023438,1947
escape-html,npm,1954,escape-html,0.007415294647216797,2627,escape-html,0.002309083938598633,1954
escape-latex,npm,3802,escape-latex,0.007540464401245117,4592,escape-latex,0.0021865367889404297,3802
escape-string-regexp,npm,3232,escape-string-regexp,0.007358074188232422,3964,escape-string-regexp,0.001705169677734375,3232
escodegen,npm,5505,escodegen,0.0074613094329833984,6574,escodegen,0.0015146732330322266,5505
esprima,npm,8907,esprima,0.0074808597564697266,10340,esprima,0.0018172264099121094,8907
estraverse,npm,4014,estraverse,0.009065628051757812,4822,estraverse,0.0017900466918945312,4014
estree-is-function,npm,1305,estree-is-function,0.006711244583129883,1805,estree-is-function,0.0015149116516113281,1305
esutils,npm,3000,esutils,0.0072879791259765625,3629,esutils,0.0022802352905273438,3000
etag,npm,2764,etag,0.008382320404052734,3518,etag,0.0018761157989501953,2764
event-emitter,npm,2602,event-emitter,0.00788736343383789,3339,event-emitter,0.0016887187957763672,2602
event-target-shim,npm,4919,event-target-shim,0.008141517639160156,5804,event-target-shim,0.0019512176513671875,4919
eventemitter2,npm,4836,eventemitter2,0.007584810256958008,6115,eventemitter2,0.0017993450164794922,4836
events,npm,4014,events,0.00858616828918457,4820,events,0.0016133785247802734,4014
execa,npm,4599,execa,0.007711172103881836,5596,execa,0.0018954277038574219,4599
exit,npm,3962,exit,0.007478952407836914,4550,exit,0.00405120849609375,3962
expand-tilde,npm,2109,expand-tilde,0.00812387466430664,2877,expand-tilde,0.0024814605712890625,2109
express,npm,66010,express,0.010460853576660156,79229,express,0.003981113433837891,66010
express-favicon,npm,2640,express-favicon,0.008241415023803711,3259,express-favicon,0.001813650131225586,2640
express-session,npm,12725,express-session,0.007720232009887695,15298,express-session,0.0017998218536376953,12725
extend,npm,4116,extend,0.007726430892944336,4970,extend,0.0016870498657226562,4116
extract-zip,npm,3370,extract-zip,0.0077056884765625,4117,extract-zip,0.001566171646118164,3370
extsprintf,npm,1343,extsprintf,0.00688481330871582,1865,extsprintf,0.0018303394317626953,1343
faker,npm,7595,faker,0.0074710845947265625,9360,faker,0.002394437789916992,7595
fast-deep-equal,npm,3105,fast-deep-equal,0.0077664852142333984,3810,fast-deep-equal,0.002148866653442383,3105
fast-json-stable-stringify,npm,1634,fast-json-stable-stringify,0.006737232208251953,2220,fast-json-stable-stringify,0.0025742053985595703,1634
fast-levenshtein,npm,2661,fast-levenshtein,0.015572547912597656,3411,fast-levenshtein,0.0017457008361816406,2661
fd-slicer,npm,2984,fd-slicer,0.0076351165771484375,3595,fd-slicer,0.0016474723815917969,2984
filesize,npm,6038,filesize,0.007828950881958008,7236,filesize,0.0018134117126464844,6038
fill-range,npm,4394,fill-range,0.00781869888305664,5336,fill-range,0.002206087112426758,4394
finalhandler,npm,4391,finalhandler,0.007711887359619141,5243,finalhandler,0.0016393661499023438,4391
find-up,npm,3016,find-up,0.007422208786010742,3713,find-up,0.00176239013671875,3016
findup-sync,npm,3959,findup-sync,0.00898432731628418,4748,findup-sync,0.0016181468963623047,3959
fined,npm,2910,fined,0.008270025253295898,3519,fined,0.0017638206481933594,2910
flagged-respawn,npm,3255,flagged-respawn,0.007439136505126953,3898,flagged-respawn,0.0019412040710449219,3255
flat,npm,4013,flat,0.009401798248291016,4869,flat,0.001529693603515625,4013
flatted,npm,3434,flatted,0.007985353469848633,4053,flatted,0.002033710479736328,3434
fontkit,npm,5063,fontkit,0.008197784423828125,5992,fontkit,0.0019006729125976562,5063
for-in,npm,2274,for-in,0.013067245483398438,3044,for-in,0.0020744800567626953,2274
for-own,npm,2054,for-own,0.008255481719970703,2777,for-own,0.0016078948974609375,2054
foreachasync,npm,2737,foreachasync,0.007658720016479492,3309,foreachasync,0.0016477108001708984,2737
forever-agent,npm,1541,forever-agent,0.0069196224212646484,2062,forever-agent,0.0017879009246826172,1541
form-data,npm,6613,form-data,0.007959842681884766,7802,form-data,0.0017943382263183594,6613
forwarded,npm,1840,forwarded,0.009659051895141602,2427,forwarded,0.00200653076171875,1840
fraction.js,npm,3966,fraction.js,0.0076639652252197266,4787,fraction.js,0.0020580291748046875,3966
fresh,npm,2616,fresh,0.007376909255981445,3325,fresh,0.00177764892578125,2616
fs-extra,npm,14869,fs-extra,0.007779836654663086,17897,fs-extra,0.0024802684783935547,14869
fs-minipass,npm,2713,fs-minipass,0.007746696472167969,3298,fs-minipass,0.0017130374908447266,2713
fs.realpath,npm,1193,fs.realpath,0.0067462921142578125,1688,fs.realpath,0.0016520023345947266,1193
fsevents,npm,5504,fsevents,0.0076751708984375,6554,fsevents,0.002225160598754883,5504
function-bind,npm,2098,function-bind,0.010973930358886719,2765,function-bind,0.0023546218872070312,2098
gauge,npm,3223,gauge,0.007899045944213867,4116,gauge,0.0015797615051269531,3223
generate-function,npm,2662,generate-function,0.0078084468841552734,3257,generate-function,0.001547098159790039,2662
generic-pool,npm,6982,generic-pool,0.0074863433837890625,8262,generic-pool,0.0018794536590576172,6982
get-assigned-identifiers,npm,1476,get-assigned-identifiers,0.00730586051940918,2006,get-assigned-identifiers,0.0016837120056152344,1476
get-caller-file,npm,3007,get-caller-file,0.007303714752197266,3610,get-caller-file,0.001983642578125,3007
get-stream,npm,3104,get-stream,0.007467985153198242,3804,get-stream,0.0019259452819824219,3104
getobject,npm,1943,getobject,0.00734710693359375,2484,getobject,0.0017142295837402344,1943
getpass,npm,1302,getpass,0.009669780731201172,1811,getpass,0.0016603469848632812,1302
glob,npm,14102,glob,0.0074329376220703125,16880,glob,0.002166271209716797,14102
glob-parent,npm,3242,glob-parent,0.007310390472412109,3911,glob-parent,0.0015025138854980469,3242
global-dirs,npm,2531,global-dirs,0.008160829544067383,3134,global-dirs,0.0016124248504638672,2531
global-modules,npm,3070,global-modules,0.008049964904785156,3804,global-modules,0.0018181800842285156,3070
global-prefix,npm,3188,global-prefix,0.007666826248168945,3847,global-prefix,0.0019316673278808594,3188
got,npm,9334,got,0.007578372955322266,11227,got,0.0030393600463867188,9334
graceful-fs,npm,6551,graceful-fs,0.007990121841430664,7894,graceful-fs,0.001997232437133789,6551
gremlin,npm,4592,gremlin,0.007706642150878906,5503,gremlin,0.0018537044525146484,4592
growl,npm,2747,growl,0.009289741516113281,3500,growl,0.0015711784362792969,2747
grunt,npm,19114,grunt,0.009454011917114258,23083,grunt,0.007506847381591797,19114
grunt-cli,npm,9725,grunt-cli,0.008385658264160156,11788,grunt-cli,0.0022203922271728516,9725
grunt-known-options,npm,2224,grunt-known-options,0.009123802185058594,2723,grunt-known-options,0.0017352104187011719,2224
grunt-legacy-log,npm,2800,grunt-legacy-log,0.0075664520263671875,3410,grunt-legacy-log,0.0017223358154296875,2800
grunt-legacy-log-utils,npm,2596,grunt-legacy-log-utils,0.008290290832519531,3178,grunt-legacy-log-utils,0.0017805099487304688,2596
grunt-legacy-util,npm,2866,grunt-legacy-util,0.0077631473541259766,3485,grunt-legacy-util,0.0016493797302246094,2866
har-schema,npm,2125,har-schema,0.009497404098510742,2779,har-schema,0.0015468597412109375,2125
har-validator,npm,4989,har-validator,0.0074498653411865234,5962,har-validator,0.001976490020751953,4989
has,npm,2723,has,0.007308006286621094,3334,has,0.0015225410461425781,2723
has-binary2,npm,2146,has-binary2,0.007869243621826172,2637,has-binary2,0.0019674301147460938,2146
has-cors,npm,1179,has-cors,0.006970643997192383,1697,has-cors,0.0016732215881347656,1179
has-flag,npm,2514,has-flag,0.007210969924926758,3114,has-flag,0.001966238021850586,2514
has-symbols,npm,2315,has-symbols,0.007439613342285156,2988,has-symbols,0.0018758773803710938,2315
has-unicode,npm,1195,has-unicode,0.0066492557525634766,1704,has-unicode,0.0019061565399169922,1195
has-yarn,npm,2281,has-yarn,0.007449626922607422,2819,has-yarn,0.0018107891082763672,2281
he,npm,4358,he,0.008074760437011719,5292,he,0.0016489028930664062,4358
homedir-polyfill,npm,2609,homedir-polyfill,0.007464408874511719,3275,homedir-polyfill,0.001943826675415039,2609
hooker,npm,1281,hooker,0.0070040225982666016,1829,hooker,0.0017099380493164062,1281
http-cache-semantics,npm,3380,http-cache-semantics,0.00776219367980957,4066,http-cache-semantics,0.0019001960754394531,3380
http-errors,npm,4756,http-errors,0.0077588558197021484,5687,http-errors,0.0021202564239501953,4756
http-signature,npm,2363,http-signature,0.007796764373779297,3071,http-signature,0.001842498779296875,2363
iconv-lite,npm,6592,iconv-lite,0.007549762725830078,7938,iconv-lite,0.0019176006317138672,6592
ieee754,npm,3084,ieee754,0.007490396499633789,3721,ieee754,0.0018455982208251953,3084
ignore-by-default,npm,1247,ignore-by-default,0.006769895553588867,1762,ignore-by-default,0.0016202926635742188,1247
ignore-walk,npm,1972,ignore-walk,0.00724339485168457,2595,ignore-walk,0.001828908920288086,1972
import-lazy,npm,2356,import-lazy,0.007282733917236328,2909,import-lazy,0.001977682113647461,2356
imurmurhash,npm,6220,imurmurhash,0.008736133575439453,6755,imurmurhash,0.0016982555389404297,6220
indexof,npm,658,indexof,0.006933450698852539,1103,indexof,0.0016014575958251953,658
inflight,npm,1494,inflight,0.0067365169525146484,2044,inflight,0.001966714859008789,1494
inherits,npm,3319,inherits,0.007452964782714844,4059,inherits,0.0020046234130859375,3319
ini,npm,2740,ini,0.008005142211914062,3519,ini,0.001947164535522461,2740
interpret,npm,4797,interpret,0.0071218013763427734,5800,interpret,0.0015606880187988281,4797
ip-regex,npm,2741,ip-regex,0.007727622985839844,3373,ip-regex,0.0017380714416503906,2741
